"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","sentiment"
"@luyxz @juanburgos @FelipeCalderon La bolsa lleva 20% abajo y la inflación no hñse ha disparado porque porque tenem… https://t.co/Cvylm9aLye","FALSE","1","luyxz","7/07/2019 15:29","TRUE","1,14752E+18","1,14789E+18","74235658","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","medinamonfort","0","FALSE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 15:28","FALSE",NA,"1,14789E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jesusdostoevsky","71","TRUE",FALSE,NA,NA,1
"@piedadcordoba El sistema de contraticos que manejan la mayoría de empresas en este país son una vergüenza, explota… https://t.co/tLqk9e7kaq","FALSE","0","piedadcordoba","7/07/2019 15:14","TRUE","1,1475E+18","1,14789E+18","34798360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdwardVilla123","0","FALSE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"7/07/2019 15:13","FALSE",NA,"1,14789E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EvaristoThomas","1510","TRUE",FALSE,NA,NA,1
"RT @GoberLoja: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Invest…","FALSE","0",NA,"7/07/2019 15:06","FALSE",NA,"1,14788E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luis36732623","15","TRUE",FALSE,NA,NA,1
"#InternacionalesET Colombia exigirá a migrantes venezolano el Permiso Especial Temporal de Trabajo","","","","","","","","","","","","",NA,NA,NA,1
"-","","","","","","","","","","","","",NA,NA,NA,1
"El requisito p… https://t.co/12L90vIOXM""","FALSE","0",NA,"7/07/2019 15:03","TRUE",NA,"1,14788E+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Diario_Tiempo","3","FALSE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 14:57","FALSE",NA,"1,14788E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rutero97","71","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 14:56","FALSE",NA,"1,14788E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","casi1072","71","TRUE",FALSE,NA,NA,1
"@AlvaroUribeVel @Portafolioco ¿ Qué nos importa que haya 500 firmas mas ricas que la de sus hijos ?","","","","","","","","","","","","",NA,NA,NA,1
"","","","","","","","","","","","","",NA,NA,NA,1
"Necesitamos es… https://t.co/IUcOLoo2Ji""","FALSE","0","AlvaroUribeVel","7/07/2019 14:54","TRUE","1,14748E+18","1,14788E+18","61097151","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SECUNDINOGALEA1","0","FALSE",FALSE,NA,NA,1
"@ANIABELLO_R Cuando aca en Colombia la hora de empleo no calificada la paguen a no menos de 12 dolares = 36000 peso… https://t.co/XygvXLKsOs","FALSE","0","ANIABELLO_R","7/07/2019 14:47","TRUE","1,14751E+18","1,14788E+18","25323002","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aamaritoo1978","0","FALSE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 14:44","FALSE",NA,"1,14788E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManuelTBermudez","71","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 14:40","FALSE",NA,"1,14788E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danerikmendoza","71","TRUE",FALSE,NA,NA,1
"@AndresPastrana_ Lo que sucede con el disparo de cultivos ilícitos es que no hay oferta de empleo en colombia que a… https://t.co/yZmd51ubJ7","FALSE","7","AndresPastrana_","7/07/2019 13:49","TRUE","1,14786E+18","1,14787E+18","1301761278","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chucho_Lopez19","1","FALSE",FALSE,NA,NA,1
"RT @coconito72: @IvanCepedaCast Bueno la baja de los impuestos a las grandes empresas, no era para mejorar la confianza inversionista y aum…","FALSE","0",NA,"7/07/2019 13:41","FALSE",NA,"1,14786E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Duberdiaz1","2","TRUE",FALSE,NA,NA,1
"@TheEscanorTV @SANTAMARIAURIBE @MauriceArmitage @petrogustavo Jaque Mate a los de extrema derecha que quieren todo… https://t.co/gqGGCoqTDG","FALSE","0","Jhonjagudelo","7/07/2019 13:38","TRUE","1,14786E+18","1,14786E+18","307622725","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jhonjagudelo","0","FALSE",FALSE,NA,NA,1
"RT @hernancadavidma: En Colombia es difícil crear empleo por la envidia destructiva de ignorantes. https://t.co/yHQ5D9Thmu","FALSE","0",NA,"7/07/2019 13:35","FALSE",NA,"1,14786E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eulis7809","52","TRUE",FALSE,NA,NA,1
"RT @FRuddRodriguez: @JERobledo El senador que se queja por redes sociales de las condiciones labores, pero lleva 17 años en el congreso sin…","FALSE","0",NA,"7/07/2019 13:24","FALSE",NA,"1,14786E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luiscartos","32","TRUE",FALSE,NA,NA,1
"RT @hernancadavidma: En Colombia es difícil crear empleo por la envidia destructiva de ignorantes. https://t.co/yHQ5D9Thmu","FALSE","0",NA,"7/07/2019 13:18","FALSE",NA,"1,14786E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joseadelc","52","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 13:09","FALSE",NA,"1,14786E+18",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","loli1112","71","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"7/07/2019 13:09","FALSE",NA,"1,14786E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Helen95481585","1510","TRUE",FALSE,NA,NA,1
"RT @hernancadavidma: En Colombia es difícil crear empleo por la envidia destructiva de ignorantes. https://t.co/yHQ5D9Thmu","FALSE","0",NA,"7/07/2019 13:07","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nego63gustavo","52","TRUE",FALSE,NA,NA,1
"Nuestra próxima charla online y gratuita será 10 de julio a las 8:30 hora de Colombia, con nuestra asesora de Inmig… https://t.co/dupiH888NL","FALSE","0",NA,"7/07/2019 13:04","TRUE",NA,"1,14785E+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Mint_Studies","0","FALSE",FALSE,NA,NA,1
"RT @hernancadavidma: En Colombia es difícil crear empleo por la envidia destructiva de ignorantes. https://t.co/yHQ5D9Thmu","FALSE","0",NA,"7/07/2019 13:01","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosManu96511103","52","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 12:59","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HortensiaBastid","71","TRUE",FALSE,NA,NA,1
"@NoticiasRCN Apoyemos a Venezuela...","","","","","","","","","","","","",NA,NA,NA,1
"Pero sin dejar del lado nuestra problemática en crecimiento.","","","","","","","","","","","","",NA,NA,NA,1
"La corrupción en… https://t.co/s5ZxICSuuK""","FALSE","4","NoticiasRCN","7/07/2019 12:58","TRUE","1,14785E+18","1,14785E+18","35013719","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ricozkar","0","FALSE",FALSE,NA,NA,1
"RT @hernancadavidma: En Colombia es difícil crear empleo por la envidia destructiva de ignorantes. https://t.co/yHQ5D9Thmu","FALSE","0",NA,"7/07/2019 12:57","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maribeldiez10","52","TRUE",FALSE,NA,NA,1
"RT @MartinD90348441: Si @RappiColombia genera tanto ""empleo"" por qué en las estadísticas del @DANE_Colombia no se refleja? sencillo,rappi g…","FALSE","0",NA,"7/07/2019 12:54","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartinD90348441","1","TRUE",FALSE,NA,NA,1
"RT @MartinD90348441: Alguien conocerá la estadística del @DANE_Colombia cuántos empleos genera @RappiColombia ?","","","","","","","","","","","","",NA,NA,NA,1
"Sencillo no hay estadística…""","FALSE","0",NA,"7/07/2019 12:54","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartinD90348441","8","TRUE",FALSE,NA,NA,1
"RT @MartinD90348441: Preocupados por qué se puede acabar @RappiColombia ,pero se les olvida que en Colombia el 60% de los cbianos viven del…","FALSE","0",NA,"7/07/2019 12:54","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartinD90348441","1","TRUE",FALSE,NA,NA,1
"RT @ActuemosInfo: Mientras en Colombia el desempleo aumenta mes a mes el gobierno de @IvanDuque tiene la cancillería como la bolsa de emple…","FALSE","0",NA,"7/07/2019 12:50","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CRCrangelc","6","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 12:40","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nina20Gem","71","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 12:39","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Valmirin","71","TRUE",FALSE,NA,NA,1
"RT @rodrigoaguaclar: Un vagabundo como el drogadicto de Pirry que se la pasa como un burgués viajando por todo el mundo a costas de su prog…","FALSE","0",NA,"7/07/2019 12:35","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","firme_colombia","631","TRUE",FALSE,NA,NA,1
"RT @SANTAMARIAURIBE: Busco un progresista Mamerto colombiano que haya generado empleo diferente al que tiene un contrato con el Estado y da…","FALSE","0",NA,"7/07/2019 12:34","FALSE",NA,"1,14785E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","firme_colombia","596","TRUE",FALSE,NA,NA,1
"RT @MinTrabajoEc: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de","","","","","","","","","","","","",NA,NA,NA,1
"empleo en el país. De acuerdo al World Inv…""","FALSE","0",NA,"7/07/2019 12:12","FALSE",NA,"1,14784E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LogronoGrecia","3","TRUE",FALSE,NA,NA,1
"NTN24: Colombia podría anunciar permiso especial de trabajo para los venezolanos. El requisito permitirá solicitar… https://t.co/DVHdMizNJF","FALSE","0",NA,"7/07/2019 11:59","TRUE",NA,"1,14784E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vene_bello","0","FALSE",FALSE,NA,NA,1
"@AABenedetti @DaniAlejandroM Hay gracias senador por ese gesto tan valioso ud sabe cuanto es el salario mínimo uste… https://t.co/30NEq8AMcr","FALSE","0","AABenedetti","7/07/2019 11:56","TRUE","1,14728E+18","1,14784E+18","38670671","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandrayvc","0","FALSE",FALSE,NA,NA,1
"NTN24: Colombia podría anunciar permiso especial de trabajo para los venezolanos. El requisito permitirá solicitar… https://t.co/f0M2FuHyWn","FALSE","0",NA,"7/07/2019 11:55","TRUE",NA,"1,14784E+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","IvanPadronWay","1","FALSE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 11:53","FALSE",NA,"1,14784E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandraarbol1","71","TRUE",FALSE,NA,NA,1
"EL CÁNCER DE LA IZQUIERDA LOS SINDICATOS ACABAN CON TODO PERO CUANDO NO TIENEN EMPLEO RECIBEN LO QUE SEA  TODOS EST… https://t.co/gU4EQ9Vrhm","FALSE","0",NA,"7/07/2019 11:29","TRUE",NA,"1,14783E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","florezluchom","0","FALSE",FALSE,NA,NA,1
"RT @GoberCarchi: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inve…","FALSE","0",NA,"7/07/2019 10:54","FALSE",NA,"1,14782E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OnateSilvio","15","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 10:51","FALSE",NA,"1,14782E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zuliano29","71","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 10:48","FALSE",NA,"1,14782E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Danyjoygabyval","71","TRUE",FALSE,NA,NA,1
"RT @Oscar_Piraban: @MauroToroO Así que esa es la calidad de empleo que esperamos para Colombia en adelante? No hombre! El último en salir q…","FALSE","0",NA,"7/07/2019 10:32","FALSE",NA,"1,14782E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaveFutebol","1","TRUE",FALSE,NA,NA,1
"RT @MinTrabajoEc: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de","","","","","","","","","","","","",NA,NA,NA,1
"empleo en el país. De acuerdo al World Inv…""","FALSE","0",NA,"7/07/2019 9:38","FALSE",NA,"1,1478E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidSo68979874","3","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 8:18","FALSE",NA,"1,14778E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlonzoBruzual","71","TRUE",FALSE,NA,NA,1
"RT @JorgeARestrepo: No hay problema social o económico más grave y de más urgente atención hoy en Colombia que el del desempleo. ","","","","","","","","","","","","",NA,NA,NA,1
"","","","","","","","","","","","","",NA,NA,NA,1
"Cientos…""","FALSE","0",NA,"7/07/2019 7:32","FALSE",NA,"1,14777E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anamamontoya18","60","TRUE",FALSE,NA,NA,1
"El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/GAWcx5q1iV","FALSE","0",NA,"7/07/2019 7:09","FALSE",NA,"1,14776E+18",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Jeff_Castro22","0","FALSE",FALSE,NA,NA,1
"@piedadcordoba Sumercé, ¿cúanta empresa ha creado en Colombia?","","","","","","","","","","","","",NA,NA,NA,1
"RAPPI ES UNA PLATAFORMA DE COMERCIO ELECTRÓNICO.","","","","","","","","","","","","",NA,NA,NA,1
"QUE… https://t.co/mZjCV4ZXX3""","FALSE","1","piedadcordoba","7/07/2019 6:50","TRUE","1,1475E+18","1,14776E+18","34798360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeronimoMedran0","0","FALSE",FALSE,NA,NA,1
"RT @hernancadavidma: En Colombia es difícil crear empleo por la envidia destructiva de ignorantes. https://t.co/yHQ5D9Thmu","FALSE","0",NA,"7/07/2019 6:49","FALSE",NA,"1,14776E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlosnavas28","52","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 6:33","FALSE",NA,"1,14776E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abricarrera","71","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 5:53","FALSE",NA,"1,14775E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barneque","71","TRUE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 5:44","FALSE",NA,"1,14774E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zuniga16Ruth","71","TRUE",FALSE,NA,NA,1
"Preocupados por qué se puede acabar @RappiColombia ,pero se les olvida que en Colombia el 60% de los cbianos viven… https://t.co/QiXoHV9CPR","FALSE","2",NA,"7/07/2019 5:32","TRUE",NA,"1,14774E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartinD90348441","1","FALSE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"7/07/2019 5:28","FALSE",NA,"1,14774E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IsaBolivarP","71","TRUE",FALSE,NA,NA,1
